frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,61.26682902174508,14.556743473361678,0.0,2.5455306999597638,2.069452270489804,0.09223097797850087,0.6142982855693663,0.9500869825736845,7
1,27.48012323894384,92.3188932692978,0.0,4.02774835807837,3.822969984678448,-0.06647960757669262,0.4703667727879782,0.8061554697922965,7
1,1.9365450687953627,20.075322844695656,0.0,3.634740430215243,4.811053740996267,0.17210437400338813,0.4176246748314338,0.7534133718357521,7
1,73.74093851800836,107.45115571175798,0.0,3.8455493316327067,2.9749438435022424,0.19918899545678165,0.3831476126067549,0.7189363096110731,7
1,14.116873028416656,6.375938739532415,0.0,2.5640788633291494,3.5497686532699944,-0.02690353284790262,0.3135945920040607,0.6493832890083789,7
1,56.31381291360821,15.901946767024308,0.0,4.766625905961029,4.45524876832356,0.05173560872393068,0.32883295738305507,0.6646216543873733,7
2,27.791432080171482,92.3295467394706,0.0,2.037153730680566,2.0754228016521794,0.24271853466974613,0.6696396856256143,0.927255758518757,7
2,2.491320998827908,20.48469195210708,0.0,2.5551602452574818,2.0744737143548493,0.14472734529851722,0.4611518589904405,0.7187679318835831,7
2,72.25474459563938,107.42123469102323,0.0,2.773492527299668,3.2394304938272676,-0.19817278748567177,0.3586415297248755,0.6162576026180182,7
2,61.27805729057537,14.459902870354995,0.0,3.162691913546789,3.5930411750956117,0.18083009303864309,0.2908156365102534,0.5484317094033961,7
3,28.145001175454357,92.93877422890303,0.0,1.558569590843094,1.434996443818678,0.15817831630178716,0.6339246795253651,0.9078679547386067,7
3,72.71862351031025,107.15245352582392,0.0,3.5931304870825143,2.8019399281937414,-0.22708163797516426,0.38667177723046914,0.6606150524437107,7
4,27.975938355547893,92.97071870529696,0.0,2.340475295516485,3.0789813071246064,-0.05527586835605305,0.6332912142175616,0.8997767860788287,7
4,72.43750726578854,107.34113638474959,0.0,2.0537020181373915,2.033469311225795,-0.18627443135467925,0.4094378435083958,0.6759234153696629,7
4,56.34743915206108,15.962360293093031,0.0,2.5663346648017407,4.737166397557092,0.15563522407598748,0.34884357539536776,0.6153291472566349,7
4,96.83787222363412,54.94537339482934,0.0,5.00585119851854,3.007151684384339,-0.04271249068073305,0.30133429302723314,0.5678198648885002,7
5,27.8496466751278,93.51529740448761,0.0,1.464541053619205,1.568554857750603,-0.1660971817622585,0.7207194301231117,0.9947763117892952,7
5,72.32755857983206,107.50653297100902,0.0,1.870270909619376,1.8917622488699277,-0.11889374411409014,0.4833340456354564,0.7573909273016399,7
5,5.7635375966106075,39.56243438855598,0.0,2.332011899489575,2.7926306836818493,0.04762604839729704,0.4162796258828814,0.6903365075490648,7
5,29.099271853526606,107.15090036143168,0.0,4.133643296949221,2.978587089981319,0.1866451011650026,0.29702670670434306,0.5710835883705265,7
6,27.89512983298141,92.67939267248444,0.0,1.6594263658608692,2.4395754255461988,-0.16588026994133365,0.6067761072634921,0.8417450377463565,7
6,72.87680200569712,107.02658560952689,0.0,4.6808268848351915,3.2387118440490905,-0.14196588474190294,0.3397062324005277,0.5746751628833922,7
6,82.30196857147973,80.03729071479741,0.0,4.835967613014482,4.398418730216941,0.10623478866001289,0.3097609245396593,0.5447298550225237,7
6,108.1513541261199,73.71477149579249,0.0,6.213603013025757,5.822102916383914,0.21088552598031404,0.26721228915519984,0.5021812196380642,7
7,27.639666947489868,92.25706256296846,0.0,2.325478504577382,4.58783836735442,0.32730366058907556,0.46572040470753073,0.7045199170938528,7
7,72.84112958343431,107.16079370021228,0.0,2.023702856174834,2.5400146314103673,0.1367343615475191,0.40719857018870326,0.6459980825750253,7
7,81.9367359892461,81.60946891523295,0.0,7.319568474834892,4.012842541479086,0.34263736350256296,0.3493495309331137,0.5881490433194357,7
8,27.574337847328945,91.77978587728907,0.0,4.008796701677113,3.97184767806469,0.4458949049104829,0.4888825692670916,0.7661867417829608,7
8,33.23590507746699,107.83814606555303,0.0,4.8291757372400275,4.018153780791551,0.09364022286283318,0.4024314247866801,0.6797355973025492,7
8,72.68433610139346,106.63267795347363,0.0,3.8436258435182027,2.8353804525538675,0.17716884988432158,0.4128391489248859,0.6901433214407551,7
8,100.7619667779173,110.88387853517808,0.0,3.146693027346609,5.306210117410429,0.04391861286695942,0.3234963919314576,0.6008005644473268,7
8,46.42294051368783,59.3460025715708,0.0,4.789067524943407,3.253647079758414,-0.4103145265086168,0.34208588208410606,0.6193900545999752,7
8,5.256414098140343,5.689120066827447,0.0,3.326387601707441,3.70109787588797,0.41089298487633075,0.30584252270173684,0.583146695217606,7
9,72.56439331888775,106.92361757486968,0.0,1.8632501431221629,2.590982296633156,0.13950773752766302,0.5866052359087233,0.8888988643629316,7
9,28.07804929204275,92.81301969724483,0.0,1.8452623234641108,1.9825885280148834,-0.1396562213277586,0.5678986142267624,0.8701922426809707,7
9,47.09086836210003,58.80198515279789,0.0,3.3671546776046557,4.284661176028221,-0.31016512692883946,0.38095448422002437,0.6832481126742327,7
9,100.0042297506888,113.14907060883318,0.0,4.497559377181905,3.189209127433146,0.05018690786798258,0.35066073580704543,0.6529543642612539,7
9,82.49771708746275,81.59794054132284,0.0,5.1135729839949855,5.344591150327021,-0.29596367099023174,0.31895794645757636,0.6212515749117847,7
9,6.888933680702293,39.33700375680628,0.0,1.9536100769971083,4.3932287139704105,-0.3355166942264096,0.3554614453396414,0.6577550737938498,7
9,89.41251521932058,26.01963152079064,0.0,3.19862037634765,5.061761536424361,-0.07080865613771525,0.31926653896405083,0.6215601674182591,7
10,27.773496359329524,92.56136044293494,0.0,1.2968184938344616,1.6404234515685618,-0.13248642014324305,0.7068591236332353,0.9632454632976946,7
10,72.64144832318945,106.37804828688738,0.0,3.1086925843472484,3.8590769268947285,0.08706943363103965,0.44684829513252733,0.7032346347969866,7
10,21.111651702702478,92.10534216554079,0.0,2.9503748136773664,3.356713221237022,-0.007629800534091495,0.3651671407517732,0.6215534804162324,7
10,83.1263251675455,80.67852330479259,0.0,2.5075921992923456,1.7459312642408455,0.3712810033136692,0.40097337067902267,0.6573597103434818,7
10,7.450428838587662,97.31455922614414,0.0,3.9352833252036055,3.065100325534733,-0.011530088405589577,0.3078880336714637,0.564274373335923,7
10,5.937426302402787,4.728947552938132,0.0,8.010960133861884,5.168065622828517,0.2318126951477344,0.30763043900091686,0.564016778665376,7
11,26.82083685390758,92.88144897207123,0.0,3.259557271590666,1.8196171473575766,0.07717339150361699,0.5934628729121088,0.8527259115473627,7
11,72.7485638832628,106.8880488878178,0.0,3.1529730538046605,2.238126152005729,0.09163998188702446,0.40778843947676946,0.6670514781120234,7
11,30.763390546438682,61.052048444308696,0.0,3.043098455364618,6.3295061456682635,-0.27995062009436794,0.2916982631716634,0.5509613018069173,7
11,52.80590760021037,64.62944919455126,0.0,3.580605024440499,4.823508724142031,-0.2893452237261116,0.32072625227171103,0.5799892909069649,7
12,27.480590018916715,93.64914311382287,0.0,2.0575031800684798,5.364287946126394,-0.3679361467144623,0.5602935069091431,0.8196085207946412,7
12,30.644772280362375,64.56335921700875,0.0,2.6200244890857185,2.649934357916465,-0.003572397851494618,0.4243596879611033,0.6836747018466014,7
12,52.91709432055407,65.55415799345187,0.0,4.950705677759531,5.057873211563042,-0.27815741487686124,0.39997749045204967,0.6592925043375477,7
12,72.59150972688902,106.64964114342065,0.0,1.2933940304155809,1.178927935529756,0.10717100092386904,0.479225084681963,0.7385400985674611,7
12,7.022558509157431,71.68583142402828,0.0,3.5570572673786636,2.955927620411874,-0.2218507991424431,0.35040049188328265,0.6097155057687806,7
12,105.43368004580338,33.131305528552005,0.0,3.268283019568929,2.7022137512381144,0.319090221910397,0.3134072702799003,0.5727222841653983,7
13,27.842545834874702,92.39631637958004,0.0,1.2668360555810432,1.8297608284503863,0.05177454081689687,0.545086889078246,0.8027496920128926,7
13,72.24767595484614,106.48070584573722,0.0,3.270742204277604,2.561046772133234,0.28001405157282394,0.46758480003726943,0.725247602971916,7
13,30.46322624092083,61.22653922804719,0.0,1.9201709581066881,4.354429935213274,-0.23276517834116006,0.49159366399132387,0.7492564669259705,7
13,105.20161675085113,32.73235426226634,0.0,2.8569596416016134,2.9164138865625353,0.05694455664554118,0.40270599317801364,0.6603687961126603,7
