traj_idx,frame,x,y,z
0,131.0,34.0196932785078,15.915635066640618,0
0,132.0,31.679703703142998,16.85389099522606,0
0,133.0,30.28811103932359,16.347370214682215,0
0,134.0,31.159205194278854,14.700815359886889,0
0,135.0,32.38427603871909,14.098387512920176,0
0,136.0,32.0255242434246,16.095141171670754,0
0,137.0,31.63840237160359,17.722585481829526,0
0,138.0,31.260465482470046,15.240169467112096,0
0,139.0,32.1531488055021,18.149783093036106,0
0,140.0,34.43251471813896,19.6857219148379,0
0,141.0,36.6625876551342,19.873865212411943,0
0,142.0,37.152849080120475,21.578518107970865,0
0,143.0,36.409814065302456,21.440801091849295,0
0,144.0,36.874304497559834,24.410437577822435,0
0,145.0,36.10008441602183,28.703937867900464,0
0,146.0,36.283523225405105,28.47364650275398,0
1,469.0,43.971333035386124,60.13318917520006,0
1,470.0,44.3097278571493,58.67500007433118,0
1,471.0,44.436119075096215,58.20084678884619,0
1,472.0,42.65823034592309,58.031483551038775,0
1,473.0,45.09505225868497,57.529623607391315,0
1,474.0,43.887356574611445,57.17337968875151,0
1,475.0,44.086519340883044,58.49631135080635,0
1,476.0,43.769242111751765,57.886024417423755,0
1,477.0,43.61561319708618,57.121084713917426,0
1,478.0,42.371280205100575,57.52857788757029,0
1,479.0,42.21648214522878,57.54176302445522,0
1,480.0,43.491454537864115,57.79837455153836,0
1,481.0,42.478236949341095,58.42359137478442,0
1,482.0,43.70238008841294,57.82825699615948,0
1,483.0,43.934374918202806,57.36002502877784,0
1,484.0,42.39472282404141,58.38083790990801,0
2,225.0,56.32854844825982,45.55693619835745,0
2,226.0,57.31766692087781,44.967254621372945,0
2,227.0,59.61302846670999,44.85790958244746,0
2,228.0,62.189050421466334,45.18442359141848,0
3,230.0,63.60446544371811,48.04399084617832,0
3,231.0,62.641042208530095,46.475648821586276,0
3,232.0,59.43144334549588,44.9588165386629,0
3,233.0,58.78372109460351,43.350513171767915,0
3,234.0,59.197117170564965,44.53914664015949,0
3,235.0,58.45683932648616,44.87691036925486,0
3,236.0,59.634679564988076,43.94787711490518,0
3,237.0,59.60905883281032,44.61180578633139,0
3,238.0,58.7961270966629,46.36901464451746,0
3,239.0,57.609054919537954,45.82973893128418,0
3,240.0,54.928097464938716,44.8564914954387,0
4,454.0,19.50481038942945,53.78985473211755,0
4,455.0,20.142802495267908,53.56450446700312,0
4,456.0,20.708459603826384,52.76020765397486,0
4,457.0,19.734786324558243,52.800187535820655,0
4,458.0,18.875855829417574,51.838737744180506,0
4,459.0,18.661086817300784,52.152069496056384,0
4,460.0,17.13042482964314,54.193311741144555,0
4,461.0,17.18034389394046,53.81860888053001,0
4,462.0,17.76996314520885,53.24795747232774,0
4,463.0,19.31128057252871,53.691487493522075,0
4,464.0,18.831471435607256,54.38588976578228,0
4,465.0,20.14848019240125,54.24082763350111,0
4,466.0,17.760783178453742,53.210417717983134,0
4,467.0,19.322300359572473,54.33917540913099,0
4,468.0,17.76858757427707,54.02428796441987,0
4,469.0,18.956076566564555,53.55410995815113,0
5,65.0,31.215648137519665,61.99043272165359,0
5,66.0,29.72936653343779,59.63408986658409,0
5,67.0,32.10303104396448,58.99182421914969,0
5,68.0,34.218565588069254,55.64497612605392,0
5,69.0,34.20068076295067,55.25294300453339,0
5,70.0,32.71669458254769,54.705118384689655,0
5,71.0,31.6910181561762,53.450318024664014,0
5,72.0,31.873028598670544,53.863669373657885,0
5,73.0,33.13768848819264,54.24416556520589,0
5,74.0,35.08193291160151,51.19050980356009,0
5,75.0,37.59640035106989,48.72812670251464,0
5,76.0,38.798384752759574,48.96151339141511,0
5,77.0,41.70104393749463,48.39618553732002,0
6,461.0,54.224424564208235,0.6429196930118195,0
6,462.0,55.407895895909576,0.6492574776335687,0
7,97.0,62.205233255010754,51.90281719011995,0
7,98.0,61.55951064724175,51.58021862442318,0
7,99.0,61.289871132272,53.01255523908006,0
7,100.0,62.69200527937268,52.24332236343652,0
7,101.0,61.450837300972864,50.775465936502286,0
7,102.0,62.09373544417788,51.018933343404655,0
7,103.0,61.34629204263719,50.84308726674776,0
7,104.0,61.0722846221683,50.746490306827866,0
7,105.0,61.38296907454121,50.727208255323646,0
7,106.0,60.99640944289503,51.89508077443368,0
7,107.0,61.00249245684223,51.40917674272019,0
7,108.0,61.7749584833538,50.28216385928184,0
7,109.0,62.06502794535358,49.811955541172736,0
7,110.0,63.34015472412412,51.783836275871536,0
7,111.0,62.54302476013329,51.19635889726766,0
7,112.0,61.896646193972245,51.566003161253605,0
8,291.0,55.05170368612312,0.3244338547601515,0
9,295.0,53.23420022865518,0.11283345128747868,0
9,296.0,49.975673653536234,3.038260165930957,0
9,297.0,49.244696075222706,4.339056670074918,0
9,298.0,48.10494459159577,1.120381200121372,0
9,299.0,47.32270307981966,0.544882613707145,0
10,301.0,50.868841811608135,1.004801673827565,0
10,302.0,50.8375745224822,0.6817269581172809,0
10,303.0,51.92588654355936,0.00023065662728072311,0
10,304.0,50.187159675309786,1.8052557668730884,0
10,305.0,51.04234553594853,0.998956100651796,0
11,191.0,45.43357924881285,39.43150869144475,0
11,192.0,45.290045364582696,39.22746426396604,0
11,193.0,47.07098456696117,38.90692419039473,0
11,194.0,46.6927218843101,39.925559029432435,0
11,195.0,44.13222889619361,40.2367191658747,0
11,196.0,43.90157486900691,38.26185955059654,0
11,197.0,44.5738715053121,37.283085529298134,0
11,198.0,44.31647329833069,38.76596791148992,0
11,199.0,44.82575939185851,38.235929144909065,0
11,200.0,45.03954256135724,38.90137930566222,0
11,201.0,45.04409500294204,40.97458525328453,0
11,202.0,45.50686070419262,41.20022154345726,0
11,203.0,44.37870493686965,40.94891860630395,0
11,204.0,46.649333248728325,40.682651313979136,0
11,205.0,45.18670593323725,39.59804650490952,0
11,206.0,44.156276239254794,40.241694149643266,0
12,384.0,30.17086738046487,8.185036420751587,0
12,385.0,28.205417994272317,9.387094753791544,0
12,386.0,27.332247052649315,12.180959104118138,0
12,387.0,28.21236044760191,13.294733168471922,0
12,388.0,29.928912613978625,14.537706428666475,0
12,389.0,30.441247112125197,16.090028099198385,0
12,390.0,30.90670785005748,16.111503980090454,0
12,391.0,29.870843194871874,15.298839106281065,0
12,392.0,29.297684010524087,13.935448884132128,0
12,393.0,31.570253139650326,11.923943472697601,0
12,394.0,32.25040209071652,11.111015821870069,0
12,395.0,31.667443260832513,10.882206893618886,0
12,396.0,36.24098143242601,11.848116025526885,0
12,397.0,34.522326486461594,12.864413375928592,0
12,398.0,37.12535997145676,12.863151547708078,0
12,399.0,35.61984322742882,13.683390853162024,0
13,124.0,22.659120204144507,63.44871461792624,0
13,125.0,23.86456168649883,59.177190049629615,0
13,126.0,23.997007151389766,59.346609383761674,0
13,127.0,20.998622609706302,59.487418579303394,0
13,128.0,20.732761468428905,61.86347868058127,0
13,129.0,22.46084545776238,60.77768293737789,0
13,130.0,23.084497864099603,63.96076713385678,0
14,378.0,52.80244088121243,60.70076874044936,0
14,379.0,53.176756343214024,60.080199075491436,0
14,380.0,51.13200321228784,59.71897309227079,0
14,381.0,52.313013688760435,58.8200603139167,0
14,382.0,52.19388980630846,58.0750167827656,0
14,383.0,51.521790804075366,58.039292678944136,0
14,384.0,49.55373587469566,56.380349206148736,0
14,385.0,48.197628074468824,55.145375322551345,0
14,386.0,49.44237524072888,53.169044749537576,0
14,387.0,50.363690122315006,51.200663949309444,0
14,388.0,52.38219174369644,50.52222755162198,0
14,389.0,55.68045085890434,52.01380780436635,0
14,390.0,57.84336125339978,52.38160940927625,0
14,391.0,59.54334023453117,53.38219883536469,0
14,392.0,61.23439545006434,53.39730473738581,0
14,393.0,62.420286212210755,54.76916985148526,0
15,374.0,36.580959094327525,61.12676430061438,0
15,375.0,35.40916478453964,62.254912297754274,0
15,376.0,36.73839864719734,60.590543463311064,0
15,377.0,36.324513548127186,61.05860480848767,0
15,378.0,35.14191219579253,59.921601881174155,0
15,379.0,36.64071225317112,62.00562012741011,0
15,380.0,37.270786811892606,60.72647297987636,0
15,381.0,35.80400623279685,61.595258796385764,0
15,382.0,36.26424261889272,61.240888934865595,0
15,383.0,36.68939714451835,62.45453644507447,0
15,384.0,37.096072710312285,61.3146845091253,0
15,385.0,36.97500544766862,61.30491032743791,0
15,386.0,37.38245952857842,62.42034894177749,0
15,387.0,36.499786945572055,62.39466930181763,0
15,388.0,35.89442251224544,61.86797129107232,0
15,389.0,35.55340139786871,61.26973689507403,0
16,437.0,58.83455405599055,7.364491943139569,0
16,438.0,58.89193953693918,8.939072106362723,0
16,439.0,57.911239350672204,6.554636275160377,0
16,440.0,58.39428592527726,7.220745407271622,0
16,441.0,57.53275376510767,8.175844252175139,0
16,442.0,60.07667468036777,8.592322516128341,0
16,443.0,55.9447604645803,9.812215745530025,0
16,444.0,58.58858822316407,9.501705317219042,0
16,445.0,56.816339736022414,11.009028957021783,0
16,446.0,60.793482863300326,7.812259968550229,0
17,448.0,62.03147516959574,5.230363581463003,0
17,449.0,61.128531479665895,9.302322156117171,0
17,450.0,61.78235698782086,10.637195470179549,0
17,451.0,63.61044783873609,10.783024168411181,0
18,248.0,26.982610637657118,32.70501460934831,0
18,249.0,28.416095471655908,33.30751896661974,0
18,250.0,29.99380264055717,32.508020668289234,0
18,251.0,35.26666744805979,32.928670782748156,0
18,252.0,37.777498264326695,32.2391361005902,0
18,253.0,37.61985631021429,32.38321403495644,0
18,254.0,35.93588003150833,34.57230756660168,0
18,255.0,34.69611867010188,33.92903641291454,0
18,256.0,36.93091585581635,33.44723517804731,0
18,257.0,36.781358877369215,32.471518493503964,0
18,258.0,35.93449236985063,30.761762930235435,0
18,259.0,36.06829390707831,29.716960751021894,0
18,260.0,32.681009956252765,27.929413526979367,0
18,261.0,32.34162944349805,27.066231542630447,0
18,262.0,32.163548622446115,25.08716704419553,0
18,263.0,34.84112260576809,23.300192617020024,0
19,433.0,30.1663696772995,32.396348954187914,0
19,434.0,27.851164820062145,31.18631464712395,0
19,435.0,27.239213570649262,29.310527610574283,0
19,436.0,27.460600076216174,27.500772711969844,0
19,437.0,25.640401884118162,27.59011522933968,0
19,438.0,25.033560046968034,24.428202924556558,0
19,439.0,25.628910767919542,22.594187965624506,0
19,440.0,23.853949360171363,21.90684133919325,0
19,441.0,23.300183357865485,22.0403120429672,0
19,442.0,22.870013268128687,20.7769095146489,0
19,443.0,22.414785251868246,17.476954305028826,0
19,444.0,22.095987262761106,16.379346918030855,0
19,445.0,23.671635331995247,13.97620698757337,0
19,446.0,22.54554430081285,13.362091112901545,0
19,447.0,23.794594252293578,14.59781858368455,0
19,448.0,24.621589627568085,13.710250612213592,0
